"id","kingdom","phylum","order","family","genus","species","Lon","Lat","year","month","day","datasetName","datasetId","datasetKey","photo","bibliographicCitation","speciesAccepted","authority","status"
2779,"Animalia","Chordata","Falconiformes","Accipitridae","Circus","Circus aeruginosus","-15.712442","10.966477","2008",NA,NA,"Marine Bird","0","0",NA,"IBAP, 2008, Plano de Gestão do Parque Marinho de João Vieira e Poilão.","Circus aeruginosus","(Linnaeus, 1758)","accepted"
2780,"Animalia","Chordata","Passeriformes","Corvidae","Corvus","Corvus albus","-15.712442","10.966477","2008",NA,NA,"Marine Bird","0","0",NA,"IBAP, 2008, Plano de Gestão do Parque Marinho de João Vieira e Poilão.","Corvus albus","Müller, 1776","accepted"
2781,"Animalia","Chordata","Anseriformes","Anatidae","Dendrocygna","Dendrocygna bicolor","-15.712442","10.966477","2008",NA,NA,"Marine Bird","0","0",NA,"IBAP, 2008, Plano de Gestão do Parque Marinho de João Vieira e Poilão.","Dendrocygna bicolor","(Vieillot, 1816)","accepted"
2782,"Animalia","Chordata","Anseriformes","Anatidae","Dendrocygna","Dendrocygna viduata","-15.712442","10.966477","2008",NA,NA,"Marine Bird","0","0",NA,"IBAP, 2008, Plano de Gestão do Parque Marinho de João Vieira e Poilão.","Dendrocygna viduata","(Linnaeus, 1766)","accepted"
2783,"Animalia","Chordata","Ciconiiformes","Ardeidae","Egretta","Egretta alba","-15.712442","10.966477","2008",NA,NA,"Marine Bird","0","0",NA,"IBAP, 2008, Plano de Gestão do Parque Marinho de João Vieira e Poilão.","Ardea alba","(Linnaeus, 1758)","unaccepted"
2784,"Animalia","Chordata","Ciconiiformes","Ardeidae","Egretta","Egretta ardesiaca","-15.712442","10.966477","2008",NA,NA,"Marine Bird","0","0",NA,"IBAP, 2008, Plano de Gestão do Parque Marinho de João Vieira e Poilão.","Egretta ardesiaca","(Wagler, 1827)","accepted"
2785,"Animalia","Chordata","Ciconiiformes","Ardeidae","Egretta","Egretta ardesiaca","-15.712442","10.966477","2008",NA,NA,"Marine Bird","0","0",NA,"IBAP, 2008, Plano de Gestão do Parque Marinho de João Vieira e Poilão.","Egretta ardesiaca","(Wagler, 1827)","accepted"
2786,"Animalia","Chordata","Ciconiiformes","Ardeidae","Egretta","Egretta garzetta","-15.712442","10.966477","2008",NA,NA,"Marine Bird","0","0",NA,"IBAP, 2008, Plano de Gestão do Parque Marinho de João Vieira e Poilão.","Egretta garzetta","(Linnaeus, 1766)","accepted"
2787,"Animalia","Chordata","Ciconiiformes","Ardeidae","Egretta","Egretta intermedia","-15.712442","10.966477","2008",NA,NA,"Marine Bird","0","0",NA,"IBAP, 2008, Plano de Gestão do Parque Marinho de João Vieira e Poilão.","Egretta intermedia","(Wagler, 1829)","accepted"
2788,"Animalia","Chordata","Ciconiiformes","Ciconiidae","Ephippiorhynchus","Ephippiorhynchus senegalensis","-15.712442","10.966477","2008",NA,NA,"Marine Bird","0","0",NA,"IBAP, 2008, Plano de Gestão do Parque Marinho de João Vieira e Poilão.","Ephippiorhynchus senegalensis","(Shaw, 1800)","accepted"
2789,"Animalia","Chordata","Passeriformes","Estrildidae","Estrilda","Estrilda melpoda","-15.712442","10.966477","2008",NA,NA,"Marine Bird","0","0",NA,"IBAP, 2008, Plano de Gestão do Parque Marinho de João Vieira e Poilão.","Estrilda melpoda","(Vieillot, 1817)","accepted"
2790,"Animalia","Chordata","Falconiformes","Falconidae","Falco","Falco peregrinus","-15.712442","10.966477","2008",NA,NA,"Marine Bird","0","0",NA,"IBAP, 2008, Plano de Gestão do Parque Marinho de João Vieira e Poilão.","Falco peregrinus","Tunstall, 1771","accepted"
2791,"Animalia","Chordata","Passeriformes","Muscicapidae","Ficedula","Ficedula hypoleuca","-15.712442","10.966477","2008",NA,NA,"Marine Bird","0","0",NA,"IBAP, 2008, Plano de Gestão do Parque Marinho de João Vieira e Poilão.","Ficedula hypoleuca","(Pallas, 1764)","accepted"
2792,"Animalia","Chordata","Gruiformes","Rallidae","Gallinula","Gallinula chloropus","-15.712442","10.966477","2008",NA,NA,"Marine Bird","0","0",NA,"IBAP, 2008, Plano de Gestão do Parque Marinho de João Vieira e Poilão.","Gallinula chloropus","(Linnaeus, 1758)","accepted"
2793,"Animalia","Chordata","Charadriiformes","Laridae","Gelochelidon","Gelochelidon nilotica","-15.712442","10.966477","2008",NA,NA,"Marine Bird","0","0",NA,"IBAP, 2008, Plano de Gestão do Parque Marinho de João Vieira e Poilão.","Gelochelidon nilotica","(Gmelin, 1789)","accepted"
2794,"Animalia","Chordata","Charadriiformes","Glareolidae","Glareola","Glareola pratincola","-15.712442","10.966477","2008",NA,NA,"Marine Bird","0","0",NA,"IBAP, 2008, Plano de Gestão do Parque Marinho de João Vieira e Poilão.","Glareola pratincola","(Linnaeus, 1766)","accepted"
2795,"Animalia","Chordata","Charadriiformes","Charadriidae","Haematopus","Haematopus ostralegus","-15.712442","10.966477","2008",NA,NA,"Marine Bird","0","0",NA,"IBAP, 2008, Plano de Gestão do Parque Marinho de João Vieira e Poilão.","Haematopus ostralegus","Linnaeus, 1758","accepted"
2796,"Animalia","Chordata","Falconiformes","Accipitridae","Haliaeetus","Haliaeetus vocifer","-15.712442","10.966477","2008",NA,NA,"Marine Bird","0","0",NA,"IBAP, 2008, Plano de Gestão do Parque Marinho de João Vieira e Poilão.","Haliaeetus vocifer","(Daudin, 1800)","accepted"
2797,"Animalia","Chordata","Falconiformes","Accipitridae","Haliaeetus","Haliaeetus vocifer","-15.712442","10.966477","2008",NA,NA,"Marine Bird","0","0",NA,"IBAP, 2008, Plano de Gestão do Parque Marinho de João Vieira e Poilão.","Haliaeetus vocifer","(Daudin, 1800)","accepted"
2798,"Animalia","Chordata","Charadriiformes","Recurvirostridae","Himantopus","Himantopus himantopus","-15.712442","10.966477","2008",NA,NA,"Marine Bird","0","0",NA,"IBAP, 2008, Plano de Gestão do Parque Marinho de João Vieira e Poilão.","Himantopus himantopus","(Linnaeus, 1758)","accepted"
2799,"Animalia","Chordata","Passeriformes","Acrocephalidae","Hippolais","Hippolais polyglotta","-15.712442","10.966477","2008",NA,NA,"Marine Bird","0","0",NA,"IBAP, 2008, Plano de Gestão do Parque Marinho de João Vieira e Poilão.","Hippolais polyglotta","(Vieillot, 1817)","accepted"
2800,"Animalia","Chordata","Charadriiformes","Laridae","Larus","Larus cirrocephalus","-15.712442","10.966477","2008",NA,NA,"Marine Bird","0","0",NA,"IBAP, 2008, Plano de Gestão do Parque Marinho de João Vieira e Poilão.","Larus cirrocephalus","Vieillot, 1818","accepted"
2801,"Animalia","Chordata","Charadriiformes","Laridae","Larus","Larus dominicanus","-15.712442","10.966477","2008",NA,NA,"Marine Bird","0","0",NA,"IBAP, 2008, Plano de Gestão do Parque Marinho de João Vieira e Poilão.","Larus dominicanus","Lichtenstein, 1823","accepted"
2802,"Animalia","Chordata","Charadriiformes","Laridae","Larus","Larus genei","-15.712442","10.966477","2008",NA,NA,"Marine Bird","0","0",NA,"IBAP, 2008, Plano de Gestão do Parque Marinho de João Vieira e Poilão.","Chroicocephalus genei","Brème, 1839","unaccepted"
2803,"Animalia","Chordata","Charadriiformes","Laridae","Larus","Larus sabini","-15.712442","10.966477","2008",NA,NA,"Marine Bird","0","0",NA,"IBAP, 2008, Plano de Gestão do Parque Marinho de João Vieira e Poilão.","Xema sabini","Sabine, 1819","unaccepted"
2804,"Animalia","Chordata","Charadriiformes","Laridae","Larus","Larus cirrocephalus","-15.712442","10.966477","2008",NA,NA,"Marine Bird","0","0",NA,"IBAP, 2008, Plano de Gestão do Parque Marinho de João Vieira e Poilão.","Larus cirrocephalus","Vieillot, 1818","accepted"
2805,"Animalia","Chordata","Charadriiformes","Scolopacidae","Limosa","Limosa limosa","-15.712442","10.966477","2008",NA,NA,"Marine Bird","0","0",NA,"IBAP, 2008, Plano de Gestão do Parque Marinho de João Vieira e Poilão.","Limosa limosa","(Linnaeus, 1758)","accepted"
2806,"Animalia","Chordata","Coraciiformes","Alcedinidae","Megaceryle","Megaceryle maxima","-15.712442","10.966477","2008",NA,NA,"Marine Bird","0","0",NA,"IBAP, 2008, Plano de Gestão do Parque Marinho de João Vieira e Poilão.","Megaceryle maxima","(Pallas, 1769)","accepted"
2807,"Animalia","Chordata","Coraciiformes","Meropidae","Merops","Merops albicollis","-15.712442","10.966477","2008",NA,NA,"Marine Bird","0","0",NA,"IBAP, 2008, Plano de Gestão do Parque Marinho de João Vieira e Poilão.","Merops albicollis","Vieillot, 1817","accepted"
2808,"Animalia","Chordata","Coraciiformes","Meropidae","Merops","Merops nubicus","-15.712442","10.966477","2008",NA,NA,"Marine Bird","0","0",NA,"IBAP, 2008, Plano de Gestão do Parque Marinho de João Vieira e Poilão.","Merops nubicus","Gmelin, 1788","accepted"
2809,"Animalia","Chordata","Coraciiformes","Meropidae","Merops","Merops persicus","-15.712442","10.966477","2008",NA,NA,"Marine Bird","0","0",NA,"IBAP, 2008, Plano de Gestão do Parque Marinho de João Vieira e Poilão.","Merops persicus","Pallas, 1773","accepted"
2810,"Animalia","Chordata","Coraciiformes","Meropidae","Merops","Merops pusillus","-15.712442","10.966477","2008",NA,NA,"Marine Bird","0","0",NA,"IBAP, 2008, Plano de Gestão do Parque Marinho de João Vieira e Poilão.","Merops pusillus","Müller, 1776","accepted"
2811,"Animalia","Chordata","Passeriformes","Motacillidae","Motacilla","Motacilla flava","-15.712442","10.966477","2008",NA,NA,"Marine Bird","0","0",NA,"IBAP, 2008, Plano de Gestão do Parque Marinho de João Vieira e Poilão.","Motacilla flava","Linnaeus, 1758","accepted"
2812,"Animalia","Chordata","Falconiformes","Accipitridae","Necrosyrtes","Necrosyrtes monachus","-15.712442","10.966477","2008",NA,NA,"Marine Bird","0","0",NA,"IBAP, 2008, Plano de Gestão do Parque Marinho de João Vieira e Poilão.","Necrosyrtes monachus","(Temminck, 1823)","accepted"
2813,"Animalia","Chordata","Otidiformes","Otididae","Neotis","Neotis denhami","-15.712442","10.966477","2008",NA,NA,"Marine Bird","0","0",NA,"IBAP, 2008, Plano de Gestão do Parque Marinho de João Vieira e Poilão.","Neotis denhami","(Children & Vigors, 1826)","accepted"
2814,"Animalia","Chordata","Charadriiformes","Scolopacidae","Numenius","Numenius arquata","-15.712442","10.966477","2008",NA,NA,"Marine Bird","0","0",NA,"IBAP, 2008, Plano de Gestão do Parque Marinho de João Vieira e Poilão.","Numenius arquata","(Linnaeus, 1758)","accepted"
2815,"Animalia","Chordata","Galliformes","Numididae","Numida","Numida meleagris","-15.712442","10.966477","2008",NA,NA,"Marine Bird","0","0",NA,"IBAP, 2008, Plano de Gestão do Parque Marinho de João Vieira e Poilão.","Numida meleagris","(Linnaeus, 1758)","accepted"
2816,"Animalia","Chordata","Ciconiiformes","Ardeidae","Nycticorax","Nycticorax nycticorax","-15.712442","10.966477","2008",NA,NA,"Marine Bird","0","0",NA,"IBAP, 2008, Plano de Gestão do Parque Marinho de João Vieira e Poilão.","Nycticorax nycticorax","(Linnaeus, 1758)","accepted"
2817,"Animalia","Chordata","Accipitriformes","Pandionidae","Pandion","Pandion haliaetus","-15.712442","10.966477","2008",NA,NA,"Marine Bird","0","0",NA,"IBAP, 2008, Plano de Gestão do Parque Marinho de João Vieira e Poilão.","Pandion haliaetus","(Linnaeus, 1758)","accepted"
2818,"Animalia","Chordata","Pelecaniformes","Pelecanidae","Pelecanus","Pelecanus onocrotalus","-15.712442","10.966477","2008",NA,NA,"Marine Bird","0","0",NA,"IBAP, 2008, Plano de Gestão do Parque Marinho de João Vieira e Poilão.","Pelecanus onocrotalus","Linnaeus, 1758","accepted"
2819,"Animalia","Chordata","Pelecaniformes","Pelecanidae","Pelecanus","Pelecanus rufescens","-15.712442","10.966477","2008",NA,NA,"Marine Bird","0","0",NA,"IBAP, 2008, Plano de Gestão do Parque Marinho de João Vieira e Poilão.","Pelecanus rufescens","Gmelin, 1789","accepted"
2820,"Animalia","Chordata","Pelecaniformes","Phaethontidae","Phaethon","Phaethon aethereus","-15.712442","10.966477","2008",NA,NA,"Marine Bird","0","0",NA,"IBAP, 2008, Plano de Gestão do Parque Marinho de João Vieira e Poilão.","Phaethon aethereus","Linnaeus, 1758","accepted"
2821,"Animalia","Chordata","Pelecaniformes","Phalacrocoracidae","Phalacrocorax","Phalacrocorax africanus","-15.712442","10.966477","2008",NA,NA,"Marine Bird","0","0",NA,"IBAP, 2008, Plano de Gestão do Parque Marinho de João Vieira e Poilão.","Phalacrocorax africanus","(Gmelin, 1789)","accepted"
2822,"Animalia","Chordata","Pelecaniformes","Phalacrocoracidae","Phalacrocorax","Phalacrocorax carbo","-15.712442","10.966477","2008",NA,NA,"Marine Bird","0","0",NA,"IBAP, 2008, Plano de Gestão do Parque Marinho de João Vieira e Poilão.","Phalacrocorax carbo","(Linnaeus, 1758)","accepted"
2823,"Animalia","Chordata","Charadriiformes","Scolopacidae","Philomachus","Philomachus pugnax","-15.712442","10.966477","2008",NA,NA,"Marine Bird","0","0",NA,"IBAP, 2008, Plano de Gestão do Parque Marinho de João Vieira e Poilão.","Philomachus pugnax","(Linnaeus, 1758)","accepted"
2824,"Animalia","Chordata","Phoenicopteriformes","Phoenicopteridae","Phoenicopterus","Phoenicopterus minor","-15.712442","10.966477","2008",NA,NA,"Marine Bird","0","0",NA,"IBAP, 2008, Plano de Gestão do Parque Marinho de João Vieira e Poilão.","Phoeniconaias minor","Geoffroy Saint-Hilaire, 1798","unaccepted"
2825,"Animalia","Chordata","Phoenicopteriformes","Phoenicopteridae","Phoenicopterus","Phoenicopterus ruber","-15.712442","10.966477","2008",NA,NA,"Marine Bird","0","0",NA,"IBAP, 2008, Plano de Gestão do Parque Marinho de João Vieira e Poilão.","Phoenicopterus ruber","Linnaeus, 1758","accepted"
2826,"Animalia","Chordata","Ciconiiformes","Threskiornithidae","Platalea","Platalea alba","-15.712442","10.966477","2008",NA,NA,"Marine Bird","0","0",NA,"IBAP, 2008, Plano de Gestão do Parque Marinho de João Vieira e Poilão.","Platalea alba","Scopoli, 1786","accepted"
2827,"Animalia","Chordata","Ciconiiformes","Threskiornithidae","Platalea","Platalea leucorodia","-15.712442","10.966477","2008",NA,NA,"Marine Bird","0","0",NA,"IBAP, 2008, Plano de Gestão do Parque Marinho de João Vieira e Poilão.","Platalea leucorodia","Linnaeus, 1758","accepted"
2828,"Animalia","Chordata","Anseriformes","Anatidae","Plectropterus","Plectropterus gambensis","-15.712442","10.966477","2008",NA,NA,"Marine Bird","0","0",NA,"IBAP, 2008, Plano de Gestão do Parque Marinho de João Vieira e Poilão.","Plectropterus gambensis","(Linnaeus, 1766)","accepted"
2829,"Animalia","Chordata","Charadriiformes","Charadriidae","Pluvialis","Pluvialis squatarola","-15.712442","10.966477","2008",NA,NA,"Marine Bird","0","0",NA,"IBAP, 2008, Plano de Gestão do Parque Marinho de João Vieira e Poilão.","Pluvialis squatarola","(Linnaeus, 1758)","accepted"
2830,"Animalia","Chordata","Psittaciformes","Psittaculidae","Psittacula","Psittacula krameri","-15.712442","10.966477","2008",NA,NA,"Marine Bird","0","0",NA,"IBAP, 2008, Plano de Gestão do Parque Marinho de João Vieira e Poilão.","Psittacula krameri","(Scopoli, 1769)","accepted"
2831,"Plantae","Tracheophyta","Asterales","Compositae","Ptilostemon","Ptilostemon afer","-15.712442","10.966477","2008",NA,NA,"Marine Bird","0","0",NA,"IBAP, 2008, Plano de Gestão do Parque Marinho de João Vieira e Poilão.","Ptilostemon afer","(Jacq.) Greuter","accepted"
2832,"Animalia","Chordata","Passeriformes","Pycnonotidae","Pycnonotus","Pycnonotus barbatus","-15.712442","10.966477","2008",NA,NA,"Marine Bird","0","0",NA,"IBAP, 2008, Plano de Gestão do Parque Marinho de João Vieira e Poilão.","Pycnonotus barbatus","(Desfontaine, 1789)","accepted"
2833,"Animalia","Chordata","Charadriiformes","Recurvirostridae","Recurvirostra","Recurvirostra avosetta","-15.712442","10.966477","2008",NA,NA,"Marine Bird","0","0",NA,"IBAP, 2008, Plano de Gestão do Parque Marinho de João Vieira e Poilão.","Recurvirostra avosetta","Linnaeus, 1758","accepted"
2834,"Animalia","Chordata","Passeriformes","Muscicapidae","Saxicola","Saxicola rubetra","-15.712442","10.966477","2008",NA,NA,"Marine Bird","0","0",NA,"IBAP, 2008, Plano de Gestão do Parque Marinho de João Vieira e Poilão.","Saxicola rubetra","(Linnaeus, 1758)","accepted"
2835,"Animalia","Chordata","Pelecaniformes","Scopidae","Scopus","Scopus umbretta","-15.712442","10.966477","2008",NA,NA,"Marine Bird","0","0",NA,"IBAP, 2008, Plano de Gestão do Parque Marinho de João Vieira e Poilão.","Scopus umbretta","Gmelin, 1789","accepted"
2836,"Animalia","Chordata","Charadriiformes","Laridae","Sterna","Sterna albifrons","-15.712442","10.966477","2008",NA,NA,"Marine Bird","0","0",NA,"IBAP, 2008, Plano de Gestão do Parque Marinho de João Vieira e Poilão.","Sternula albifrons","Pallas, 1764","unaccepted"
2837,"Animalia","Chordata","Charadriiformes","Laridae","Sterna","Sterna bengalensis","-15.712442","10.966477","2008",NA,NA,"Marine Bird","0","0",NA,"IBAP, 2008, Plano de Gestão do Parque Marinho de João Vieira e Poilão.","Sterna bengalensis","Lesson, 1831","accepted"
2838,"Animalia","Chordata","Charadriiformes","Laridae","Sterna","Sterna caspia","-15.712442","10.966477","2008",NA,NA,"Marine Bird","0","0",NA,"IBAP, 2008, Plano de Gestão do Parque Marinho de João Vieira e Poilão.","Hydroprogne caspia","Pallas, 1770","unaccepted"
2839,"Animalia","Chordata","Charadriiformes","Laridae","Sterna","Sterna hirundo","-15.712442","10.966477","2008",NA,NA,"Marine Bird","0","0",NA,"IBAP, 2008, Plano de Gestão do Parque Marinho de João Vieira e Poilão.","Sterna hirundo","Linnaeus, 1758","accepted"
2840,"Animalia","Chordata","Charadriiformes","Laridae","Sterna","Sterna sandvicensis","-15.712442","10.966477","2008",NA,NA,"Marine Bird","0","0",NA,"IBAP, 2008, Plano de Gestão do Parque Marinho de João Vieira e Poilão.","Sterna sandvicensis","Latham, 1787","accepted"
2841,"Animalia","Chordata","Columbiformes","Columbidae","Streptopelia","Streptopelia semitorquata","-15.712442","10.966477","2008",NA,NA,"Marine Bird","0","0",NA,"IBAP, 2008, Plano de Gestão do Parque Marinho de João Vieira e Poilão.","Streptopelia semitorquata","(Rüppell, 1837)","accepted"
2842,"Animalia","Chordata","Pelecaniformes","Sulidae","Sula","Sula leucogaster","-15.712442","10.966477","2008",NA,NA,"Marine Bird","0","0",NA,"IBAP, 2008, Plano de Gestão do Parque Marinho de João Vieira e Poilão.","Sula leucogaster","(Boddaert, 1783)","accepted"
2843,"Animalia","Chordata","Podicipediformes","Podicipedidae","Tachybaptus","Tachybaptus ruficollis","-15.712442","10.966477","2008",NA,NA,"Marine Bird","0","0",NA,"IBAP, 2008, Plano de Gestão do Parque Marinho de João Vieira e Poilão.","Tachybaptus ruficollis","(Pallas, 1764)","accepted"
2844,"Animalia","Chordata","Passeriformes","Muscicapidae","Terpsiphone","Terpsiphone viridis","-15.712442","10.966477","2008",NA,NA,"Marine Bird","0","0",NA,"IBAP, 2008, Plano de Gestão do Parque Marinho de João Vieira e Poilão.","Terpsiphone viridis","(Müller, 1776)","accepted"
2845,"Animalia","Chordata","Ciconiiformes","Threskiornithidae","Threskiornis","Threskiornis aethiopicus","-15.712442","10.966477","2008",NA,NA,"Marine Bird","0","0",NA,"IBAP, 2008, Plano de Gestão do Parque Marinho de João Vieira e Poilão.","Threskiornis aethiopicus","(Latham, 1790)","accepted"
2846,"Animalia","Chordata","Ciconiiformes","Threskiornithidae","Threskiornis","Threskiornis aethiopicus","-15.712442","10.966477","2008",NA,NA,"Marine Bird","0","0",NA,"IBAP, 2008, Plano de Gestão do Parque Marinho de João Vieira e Poilão.","Threskiornis aethiopicus","(Latham, 1790)","accepted"
