"id","kingdom","phylum","order","family","genus","species","Lon","Lat","year","month","day","datasetName","datasetId","datasetKey","photo","speciesAccepted","authority","status"
2614,"Animalia","Chordata","Falconiformes","Accipitridae","Circus","Circus aeruginosus","-16.188462","19.718269","2016","2","29","H_GRONINGEN - Western marsh harriers (Circus aeruginosus, Accipitridae) breeding in Groningen (the Netherlands) [subsampled representation]","3780460113","5124534e-2d9c-46b7-a857-e0012821526b",NA,"Circus aeruginosus","(Linnaeus, 1758)","accepted"
2615,"Animalia","Chordata","Falconiformes","Accipitridae","Circus","Circus aeruginosus","-16.222144","19.819627","2016","2","29","H_GRONINGEN - Western marsh harriers (Circus aeruginosus, Accipitridae) breeding in Groningen (the Netherlands) [subsampled representation]","3780460115","5124534e-2d9c-46b7-a857-e0012821526b",NA,"Circus aeruginosus","(Linnaeus, 1758)","accepted"
2616,"Animalia","Chordata","Falconiformes","Accipitridae","Circus","Circus aeruginosus","-16.20087","19.840513","2016","2","29","H_GRONINGEN - Western marsh harriers (Circus aeruginosus, Accipitridae) breeding in Groningen (the Netherlands) [subsampled representation]","3780460116","5124534e-2d9c-46b7-a857-e0012821526b",NA,"Circus aeruginosus","(Linnaeus, 1758)","accepted"
2617,"Animalia","Chordata","Falconiformes","Accipitridae","Circus","Circus aeruginosus","-16.192753","19.874498","2016","2","29","H_GRONINGEN - Western marsh harriers (Circus aeruginosus, Accipitridae) breeding in Groningen (the Netherlands) [subsampled representation]","3780460117","5124534e-2d9c-46b7-a857-e0012821526b",NA,"Circus aeruginosus","(Linnaeus, 1758)","accepted"
2618,"Animalia","Chordata","Falconiformes","Accipitridae","Circus","Circus aeruginosus","-16.192988","19.875605","2016","2","29","H_GRONINGEN - Western marsh harriers (Circus aeruginosus, Accipitridae) breeding in Groningen (the Netherlands) [subsampled representation]","3780460067","5124534e-2d9c-46b7-a857-e0012821526b",NA,"Circus aeruginosus","(Linnaeus, 1758)","accepted"
2619,"Animalia","Chordata","Falconiformes","Accipitridae","Circus","Circus aeruginosus","-16.19294","19.875536","2016","2","29","H_GRONINGEN - Western marsh harriers (Circus aeruginosus, Accipitridae) breeding in Groningen (the Netherlands) [subsampled representation]","3780460071","5124534e-2d9c-46b7-a857-e0012821526b",NA,"Circus aeruginosus","(Linnaeus, 1758)","accepted"
2620,"Animalia","Chordata","Falconiformes","Accipitridae","Circus","Circus aeruginosus","-16.192867","19.875565","2016","2","29","H_GRONINGEN - Western marsh harriers (Circus aeruginosus, Accipitridae) breeding in Groningen (the Netherlands) [subsampled representation]","3780460094","5124534e-2d9c-46b7-a857-e0012821526b",NA,"Circus aeruginosus","(Linnaeus, 1758)","accepted"
2621,"Animalia","Chordata","Falconiformes","Accipitridae","Circus","Circus aeruginosus","-16.193047","19.875714","2016","2","29","H_GRONINGEN - Western marsh harriers (Circus aeruginosus, Accipitridae) breeding in Groningen (the Netherlands) [subsampled representation]","3780460075","5124534e-2d9c-46b7-a857-e0012821526b",NA,"Circus aeruginosus","(Linnaeus, 1758)","accepted"
2622,"Animalia","Chordata","Falconiformes","Accipitridae","Circus","Circus aeruginosus","-16.190772","19.876598","2016","2","29","H_GRONINGEN - Western marsh harriers (Circus aeruginosus, Accipitridae) breeding in Groningen (the Netherlands) [subsampled representation]","3780460076","5124534e-2d9c-46b7-a857-e0012821526b",NA,"Circus aeruginosus","(Linnaeus, 1758)","accepted"
2623,"Animalia","Chordata","Falconiformes","Accipitridae","Circus","Circus aeruginosus","-16.190695","19.876627","2016","3","1","H_GRONINGEN - Western marsh harriers (Circus aeruginosus, Accipitridae) breeding in Groningen (the Netherlands) [subsampled representation]","3780460110","5124534e-2d9c-46b7-a857-e0012821526b",NA,"Circus aeruginosus","(Linnaeus, 1758)","accepted"
2624,"Animalia","Chordata","Falconiformes","Accipitridae","Circus","Circus aeruginosus","-16.190739","19.876573","2016","3","1","H_GRONINGEN - Western marsh harriers (Circus aeruginosus, Accipitridae) breeding in Groningen (the Netherlands) [subsampled representation]","3780460132","5124534e-2d9c-46b7-a857-e0012821526b",NA,"Circus aeruginosus","(Linnaeus, 1758)","accepted"
2625,"Animalia","Chordata","Falconiformes","Accipitridae","Circus","Circus aeruginosus","-16.190728","19.876483","2016","3","1","H_GRONINGEN - Western marsh harriers (Circus aeruginosus, Accipitridae) breeding in Groningen (the Netherlands) [subsampled representation]","3780460102","5124534e-2d9c-46b7-a857-e0012821526b",NA,"Circus aeruginosus","(Linnaeus, 1758)","accepted"
2626,"Animalia","Chordata","Falconiformes","Accipitridae","Circus","Circus aeruginosus","-16.19087","19.876602","2016","3","1","H_GRONINGEN - Western marsh harriers (Circus aeruginosus, Accipitridae) breeding in Groningen (the Netherlands) [subsampled representation]","3780460095","5124534e-2d9c-46b7-a857-e0012821526b",NA,"Circus aeruginosus","(Linnaeus, 1758)","accepted"
2627,"Animalia","Chordata","Falconiformes","Accipitridae","Circus","Circus aeruginosus","-16.190727","19.87638","2016","3","1","H_GRONINGEN - Western marsh harriers (Circus aeruginosus, Accipitridae) breeding in Groningen (the Netherlands) [subsampled representation]","3780460097","5124534e-2d9c-46b7-a857-e0012821526b",NA,"Circus aeruginosus","(Linnaeus, 1758)","accepted"
2628,"Animalia","Chordata","Falconiformes","Accipitridae","Circus","Circus aeruginosus","-16.190771","19.876578","2016","3","1","H_GRONINGEN - Western marsh harriers (Circus aeruginosus, Accipitridae) breeding in Groningen (the Netherlands) [subsampled representation]","3780460101","5124534e-2d9c-46b7-a857-e0012821526b",NA,"Circus aeruginosus","(Linnaeus, 1758)","accepted"
2629,"Animalia","Chordata","Falconiformes","Accipitridae","Circus","Circus aeruginosus","-16.190785","19.876653","2016","3","1","H_GRONINGEN - Western marsh harriers (Circus aeruginosus, Accipitridae) breeding in Groningen (the Netherlands) [subsampled representation]","3780460100","5124534e-2d9c-46b7-a857-e0012821526b",NA,"Circus aeruginosus","(Linnaeus, 1758)","accepted"
2630,"Animalia","Chordata","Falconiformes","Accipitridae","Circus","Circus aeruginosus","-16.190783","19.876603","2016","3","1","H_GRONINGEN - Western marsh harriers (Circus aeruginosus, Accipitridae) breeding in Groningen (the Netherlands) [subsampled representation]","3780460122","5124534e-2d9c-46b7-a857-e0012821526b",NA,"Circus aeruginosus","(Linnaeus, 1758)","accepted"
2631,"Animalia","Chordata","Falconiformes","Accipitridae","Circus","Circus aeruginosus","-16.180641","19.893179","2016","3","1","H_GRONINGEN - Western marsh harriers (Circus aeruginosus, Accipitridae) breeding in Groningen (the Netherlands) [subsampled representation]","3780460053","5124534e-2d9c-46b7-a857-e0012821526b",NA,"Circus aeruginosus","(Linnaeus, 1758)","accepted"
2632,"Animalia","Chordata","Falconiformes","Accipitridae","Circus","Circus aeruginosus","-16.171541","19.914249","2016","3","1","H_GRONINGEN - Western marsh harriers (Circus aeruginosus, Accipitridae) breeding in Groningen (the Netherlands) [subsampled representation]","3780460081","5124534e-2d9c-46b7-a857-e0012821526b",NA,"Circus aeruginosus","(Linnaeus, 1758)","accepted"
2633,"Animalia","Chordata","Falconiformes","Accipitridae","Circus","Circus aeruginosus","-16.16398","19.924876","2016","3","1","H_GRONINGEN - Western marsh harriers (Circus aeruginosus, Accipitridae) breeding in Groningen (the Netherlands) [subsampled representation]","3780460074","5124534e-2d9c-46b7-a857-e0012821526b",NA,"Circus aeruginosus","(Linnaeus, 1758)","accepted"
2634,"Animalia","Chordata","Falconiformes","Accipitridae","Circus","Circus aeruginosus","-16.147455","19.944457","2016","3","1","H_GRONINGEN - Western marsh harriers (Circus aeruginosus, Accipitridae) breeding in Groningen (the Netherlands) [subsampled representation]","3780460059","5124534e-2d9c-46b7-a857-e0012821526b",NA,"Circus aeruginosus","(Linnaeus, 1758)","accepted"
2635,"Animalia","Chordata","Falconiformes","Accipitridae","Circus","Circus aeruginosus","-16.157342","19.999902","2016","3","1","H_GRONINGEN - Western marsh harriers (Circus aeruginosus, Accipitridae) breeding in Groningen (the Netherlands) [subsampled representation]","3780460060","5124534e-2d9c-46b7-a857-e0012821526b",NA,"Circus aeruginosus","(Linnaeus, 1758)","accepted"
2636,"Animalia","Chordata","Falconiformes","Accipitridae","Circus","Circus aeruginosus","-16.243309","20.072915","2016","3","1","H_GRONINGEN - Western marsh harriers (Circus aeruginosus, Accipitridae) breeding in Groningen (the Netherlands) [subsampled representation]","3780459954","5124534e-2d9c-46b7-a857-e0012821526b",NA,"Circus aeruginosus","(Linnaeus, 1758)","accepted"
2637,"Animalia","Chordata","Falconiformes","Accipitridae","Circus","Circus aeruginosus","-16.243456","20.152339","2016","3","1","H_GRONINGEN - Western marsh harriers (Circus aeruginosus, Accipitridae) breeding in Groningen (the Netherlands) [subsampled representation]","3780459957","5124534e-2d9c-46b7-a857-e0012821526b",NA,"Circus aeruginosus","(Linnaeus, 1758)","accepted"
2638,"Animalia","Chordata","Falconiformes","Accipitridae","Circus","Circus aeruginosus","-16.215542","20.230837","2016","3","1","H_GRONINGEN - Western marsh harriers (Circus aeruginosus, Accipitridae) breeding in Groningen (the Netherlands) [subsampled representation]","3780459981","5124534e-2d9c-46b7-a857-e0012821526b",NA,"Circus aeruginosus","(Linnaeus, 1758)","accepted"
2639,"Animalia","Chordata","Falconiformes","Accipitridae","Circus","Circus aeruginosus","-16.256444","20.406137","2016","3","1","H_GRONINGEN - Western marsh harriers (Circus aeruginosus, Accipitridae) breeding in Groningen (the Netherlands) [subsampled representation]","3780459971","5124534e-2d9c-46b7-a857-e0012821526b",NA,"Circus aeruginosus","(Linnaeus, 1758)","accepted"
2640,"Animalia","Chordata","Falconiformes","Accipitridae","Circus","Circus aeruginosus","-16.360499","20.533391","2016","3","1","H_GRONINGEN - Western marsh harriers (Circus aeruginosus, Accipitridae) breeding in Groningen (the Netherlands) [subsampled representation]","3780459992","5124534e-2d9c-46b7-a857-e0012821526b",NA,"Circus aeruginosus","(Linnaeus, 1758)","accepted"
2641,"Animalia","Chordata","Falconiformes","Accipitridae","Circus","Circus aeruginosus","-16.482878","20.694576","2016","3","1","H_GRONINGEN - Western marsh harriers (Circus aeruginosus, Accipitridae) breeding in Groningen (the Netherlands) [subsampled representation]","3780459890","5124534e-2d9c-46b7-a857-e0012821526b",NA,"Circus aeruginosus","(Linnaeus, 1758)","accepted"
2642,"Animalia","Chordata","Falconiformes","Accipitridae","Circus","Circus aeruginosus","-16.476233","20.809616","2016","3","1","H_GRONINGEN - Western marsh harriers (Circus aeruginosus, Accipitridae) breeding in Groningen (the Netherlands) [subsampled representation]","3780459898","5124534e-2d9c-46b7-a857-e0012821526b",NA,"Circus aeruginosus","(Linnaeus, 1758)","accepted"
2643,"Animalia","Chordata","Falconiformes","Accipitridae","Circus","Circus aeruginosus","-16.476281","20.809598","2016","3","1","H_GRONINGEN - Western marsh harriers (Circus aeruginosus, Accipitridae) breeding in Groningen (the Netherlands) [subsampled representation]","3780459899","5124534e-2d9c-46b7-a857-e0012821526b",NA,"Circus aeruginosus","(Linnaeus, 1758)","accepted"
2644,"Animalia","Chordata","Falconiformes","Accipitridae","Circus","Circus aeruginosus","-16.476012","20.809751","2016","3","1","H_GRONINGEN - Western marsh harriers (Circus aeruginosus, Accipitridae) breeding in Groningen (the Netherlands) [subsampled representation]","3780459901","5124534e-2d9c-46b7-a857-e0012821526b",NA,"Circus aeruginosus","(Linnaeus, 1758)","accepted"
2645,"Animalia","Chordata","Falconiformes","Accipitridae","Circus","Circus aeruginosus","-16.474935","20.809396","2016","3","2","H_GRONINGEN - Western marsh harriers (Circus aeruginosus, Accipitridae) breeding in Groningen (the Netherlands) [subsampled representation]","3780459940","5124534e-2d9c-46b7-a857-e0012821526b",NA,"Circus aeruginosus","(Linnaeus, 1758)","accepted"
2646,"Animalia","Chordata","Falconiformes","Accipitridae","Circus","Circus aeruginosus","-16.474972","20.80933","2016","3","2","H_GRONINGEN - Western marsh harriers (Circus aeruginosus, Accipitridae) breeding in Groningen (the Netherlands) [subsampled representation]","3780459936","5124534e-2d9c-46b7-a857-e0012821526b",NA,"Circus aeruginosus","(Linnaeus, 1758)","accepted"
2647,"Animalia","Chordata","Falconiformes","Accipitridae","Circus","Circus aeruginosus","-16.474937","20.809426","2016","3","2","H_GRONINGEN - Western marsh harriers (Circus aeruginosus, Accipitridae) breeding in Groningen (the Netherlands) [subsampled representation]","3780459925","5124534e-2d9c-46b7-a857-e0012821526b",NA,"Circus aeruginosus","(Linnaeus, 1758)","accepted"
2648,"Animalia","Chordata","Falconiformes","Accipitridae","Circus","Circus aeruginosus","-16.473631","20.809345","2016","3","2","H_GRONINGEN - Western marsh harriers (Circus aeruginosus, Accipitridae) breeding in Groningen (the Netherlands) [subsampled representation]","3780459937","5124534e-2d9c-46b7-a857-e0012821526b",NA,"Circus aeruginosus","(Linnaeus, 1758)","accepted"
2649,"Animalia","Chordata","Falconiformes","Accipitridae","Circus","Circus aeruginosus","-16.473658","20.809303","2016","3","2","H_GRONINGEN - Western marsh harriers (Circus aeruginosus, Accipitridae) breeding in Groningen (the Netherlands) [subsampled representation]","3780459932","5124534e-2d9c-46b7-a857-e0012821526b",NA,"Circus aeruginosus","(Linnaeus, 1758)","accepted"
2650,"Animalia","Chordata","Falconiformes","Accipitridae","Circus","Circus aeruginosus","-16.473687","20.809246","2016","3","2","H_GRONINGEN - Western marsh harriers (Circus aeruginosus, Accipitridae) breeding in Groningen (the Netherlands) [subsampled representation]","3780459929","5124534e-2d9c-46b7-a857-e0012821526b",NA,"Circus aeruginosus","(Linnaeus, 1758)","accepted"
2651,"Animalia","Chordata","Falconiformes","Accipitridae","Circus","Circus aeruginosus","-16.457711","20.812431","2016","3","2","H_GRONINGEN - Western marsh harriers (Circus aeruginosus, Accipitridae) breeding in Groningen (the Netherlands) [subsampled representation]","3780459843","5124534e-2d9c-46b7-a857-e0012821526b",NA,"Circus aeruginosus","(Linnaeus, 1758)","accepted"
2652,"Animalia","Chordata","Falconiformes","Accipitridae","Circus","Circus aeruginosus","-16.457724","20.812432","2016","3","2","H_GRONINGEN - Western marsh harriers (Circus aeruginosus, Accipitridae) breeding in Groningen (the Netherlands) [subsampled representation]","3780459849","5124534e-2d9c-46b7-a857-e0012821526b",NA,"Circus aeruginosus","(Linnaeus, 1758)","accepted"
2653,"Animalia","Chordata","Charadriiformes","Laridae","Larus","Larus fuscus","-16.539382","19.384764","2016","4","1","LBBG_ZEEBRUGGE - Lesser black-backed gulls (Larus fuscus, Laridae) breeding at the southern North Sea coast (Belgium and the Netherlands) [subsampled representation]","3796463864","355b8ff9-7bd9-49c3-92af-f6741b8bd0cb",NA,"Larus fuscus","Linnaeus, 1758","accepted"
2654,"Animalia","Chordata","Charadriiformes","Laridae","Larus","Larus fuscus","-16.467448","19.65403","2016","4","1","LBBG_ZEEBRUGGE - Lesser black-backed gulls (Larus fuscus, Laridae) breeding at the southern North Sea coast (Belgium and the Netherlands) [subsampled representation]","3795557754","355b8ff9-7bd9-49c3-92af-f6741b8bd0cb",NA,"Larus fuscus","Linnaeus, 1758","accepted"
2655,"Animalia","Chordata","Charadriiformes","Laridae","Larus","Larus fuscus","-16.340163","20.405406","2016","4","2","LBBG_ZEEBRUGGE - Lesser black-backed gulls (Larus fuscus, Laridae) breeding at the southern North Sea coast (Belgium and the Netherlands) [subsampled representation]","3795531922","355b8ff9-7bd9-49c3-92af-f6741b8bd0cb",NA,"Larus fuscus","Linnaeus, 1758","accepted"
2656,"Animalia","Chordata","Charadriiformes","Laridae","Larus","Larus fuscus","-16.531678","20.621116","2016","4","2","LBBG_ZEEBRUGGE - Lesser black-backed gulls (Larus fuscus, Laridae) breeding at the southern North Sea coast (Belgium and the Netherlands) [subsampled representation]","3795581998","355b8ff9-7bd9-49c3-92af-f6741b8bd0cb",NA,"Larus fuscus","Linnaeus, 1758","accepted"
2657,"Animalia","Arthropoda","Decapoda","Sicyoniidae","Sicyonia","Sicyonia galeata","-16.54","19.37","2016","8","30","Colección de Crustáceos Marinos (CRUST-IEOCD)","2564781600","317fd0a9-1bcf-4e94-bc3c-a685c4693c10",NA,"Sicyonia galeata","Holthuis, 1952","accepted"
2658,"Animalia","Chordata","Charadriiformes","Laridae","Larus","Larus fuscus","-16.535098","19.369786","2015","3","20","LBBG_ZEEBRUGGE - Lesser black-backed gulls (Larus fuscus, Laridae) breeding at the southern North Sea coast (Belgium and the Netherlands) [subsampled representation]","3796287503","355b8ff9-7bd9-49c3-92af-f6741b8bd0cb",NA,"Larus fuscus","Linnaeus, 1758","accepted"
2659,"Animalia","Chordata","Charadriiformes","Laridae","Larus","Larus fuscus","-16.536295","19.385355","2015","3","20","LBBG_ZEEBRUGGE - Lesser black-backed gulls (Larus fuscus, Laridae) breeding at the southern North Sea coast (Belgium and the Netherlands) [subsampled representation]","3795419454","355b8ff9-7bd9-49c3-92af-f6741b8bd0cb",NA,"Larus fuscus","Linnaeus, 1758","accepted"
